id,release_date,movie,production_budget,domestic_gross,worldwide_gross,profit,primary_title,start_year,genres
68,2013,Thunder and the House of Magic,34000000,"$4,091",62582520,28582520,Thunder and the House of Magic,2013,Family/Animation
9,2016,Boo! A Madea Halloween,20000000,"$73,206,343",73206343,53206343,Boo! A Madea Halloween,2016,Dramedy
66,2015,War Room,3000000,"$67,790,117",73975239,70975239,War Room,2015,Drama
49,2010,Vampires Suck,20000000,"$36,661,504",81424988,61424988,Vampires Suck,2010,Comedy
14,2011,Hanna,30000000,"$40,259,119",65343694,35343694,Hanna,2011,Action/Thriller
14,2013,The Call,12800000,"$51,872,378",69821476,57021476,The Call,2013,Horror
29,2012,Rock of Ages,70000000,"$38,518,613",61031932,-8968068,Rock of Ages,2012,Dramedy
34,2015,The Transporter Refueled,22000000,"$16,029,670",69698495,47698495,The Transporter Refueled,2015,Crime/Mystery
54,2018,Sherlock Gnomes,59000000,"$43,242,871",87527651,28527651,Sherlock Gnomes,2018,Family/Animation
58,2013,The Counselor,25000000,"$16,973,715",71009334,46009334,The Counselor,2013,Drama
71,2012,That's My Boy,57500000,"$36,931,089",58085235,585235,That's My Boy,2012,Comedy
29,2012,End of Watch,15000000,"$41,003,371",57586606,42586606,End of Watch,2012,Crime/Mystery
8,2015,The Age of Adaline,30000000,"$42,629,776",68984536,38984536,The Age of Adaline,2015,Drama
18,2010,Machete,12500000,"$26,593,646",46370970,33870970,Machete,2010,Action/Thriller
55,2011,Scream 4,40000000,"$38,180,928",95989590,55989590,Scream 4,2011,Horror
78,2019,Happy Death Day 2U,9000000,"$28,051,045",64179495,55179495,Happy Death Day 2U,2019,Horror
100,2016,Sultan,11000000,"$5,599,781",72989781,61989781,Sultan,2016,Drama
17,2010,Cats & Dogs: The Revenge of Kitty Galore,85000000,"$43,585,753",113026383,28026383,Cats & Dogs: The Revenge of Kitty Galore,2010,Family/Animation
67,2010,Easy A,8000000,"$58,401,464",76200721,68200721,Easy A,2010,Dramedy
90,2012,Quartet,11000000,"$18,388,357",56178935,45178935,Quartet,2012,Dramedy
71,2010,Devil,10000000,"$33,679,655",63354114,53354114,Devil,2010,Horror
21,2013,Delivery Man,22000000,"$30,659,817",70536870,48536870,Delivery Man,2013,Dramedy
26,2013,Carrie,30000000,"$35,266,619",82409520,52409520,Carrie,2013,Horror
61,2015,The Longest Ride,34000000,"$37,446,117",63802928,29802928,The Longest Ride,2015,Drama
19,2015,The Little Prince,77500000,"$1,311,213",102028919,24528919,The Little Prince,2015,Family/Animation
43,2016,Nerve,20000000,"$38,583,626",70652284,50652284,Nerve,2016,Crime/Mystery
3,2018,Den of Thieves,30000000,"$44,947,622",80131391,50131391,Den of Thieves,2018,Crime/Mystery
42,2011,The Mechanic,42500000,"$29,121,498",76347393,33847393,The Mechanic,2011,Action/Thriller
77,2013,Grudge Match,40000000,"$29,807,260",69807260,29807260,Grudge Match,2013,Dramedy
25,2011,The Dilemma,70000000,"$48,475,290",70546865,546865,The Dilemma,2011,Dramedy
91,2013,Begin Again,8000000,"$16,170,632",68838736,60838736,Begin Again,2013,Dramedy
79,2015,Brooklyn,11000000,"$38,322,743",62076141,51076141,Brooklyn,2015,Drama
55,2011,Red Riding Hood,42000000,"$37,662,162",91678442,49678442,Red Riding Hood,2011,Horror
60,2011,Colombiana,40000000,"$36,665,854",72295262,32295262,Colombiana,2011,Action/Thriller
28,2015,Krampus,15000000,"$42,725,475",61788393,46788393,Krampus,2015,Comedy
4,2012,The Three Stooges,30000000,"$44,338,224",54052249,24052249,The Three Stooges,2012,Family/Animation
50,2018,Tag,28000000,"$54,730,625",77026186,49026186,Tag,2018,Comedy
30,2016,13 Hours,50000000,"$52,853,219",69411370,19411370,13 Hours,2016,Biography/Historical
85,2014,Boyhood,4000000,"$25,379,975",57273049,53273049,Boyhood,2014,Drama
33,2015,The Walk,35000000,"$10,161,183",61492104,26492104,The Walk,2015,Biography/Historical
59,2018,Sicario: Day of the Soldado,35000000,"$50,065,850",75885196,40885196,Sicario: Day of the Soldado,2018,Crime/Mystery
78,2018,Mile 22,35000000,"$36,108,758",66295121,31295121,Mile 22,2018,Action/Thriller
81,2015,The Boy Next Door,4000000,"$36,006,065",53401938,49401938,The Boy Next Door,2015,Horror
91,2015,Sinister 2,10000000,"$27,740,955",54104225,44104225,Sinister 2,2015,Horror
66,2017,Life,58000000,"$30,234,022",100929666,42929666,Life,2017,Horror
88,2013,One Direction: This Is Us,10000000,"$28,873,374",68541786,58541786,One Direction: This Is Us,2013,Biography/Historical
50,2018,Widows,40000000,"$42,402,632",73866088,33866088,Widows,2018,Drama
63,2015,The Gift,5000000,"$43,787,265",58978477,53978477,The Gift,2015,Crime/Mystery
40,2017,Going in Style,24000000,"$45,018,541",78672579,54672579,Going in Style,2017,Comedy
38,2012,Lawless,26000000,"$37,397,291",54393687,28393687,Lawless,2012,Drama
36,2015,Max,20000000,"$42,656,255",43658157,23658157,Max,2015,Family/Animation
64,2016,Moonlight,1500000,"$27,854,931",65245512,63745512,Moonlight,2016,Drama
87,2012,The Master,37500000,"$16,247,159",50647416,13147416,The Master,2012,Drama
37,2016,Fences,24000000,"$57,682,904",64282881,40282881,Fences,2016,Drama
75,2010,The Back-up Plan,35000000,"$37,490,007",75281179,40281179,The Back-up Plan,2010,Comedy
32,2013,Side Effects,30000000,"$32,172,757",66742138,36742138,Side Effects,2013,Crime/Mystery
22,2016,"Hail, Caesar!",22000000,"$30,080,225",64160680,42160680,"Hail, Caesar!",2016,Dramedy
61,2014,St. Vincent,13000000,"$44,137,712",54837234,41837234,St. Vincent,2014,Dramedy
81,2015,Woman in Gold,11000000,"$33,307,793",58586407,47586407,Woman in Gold,2015,Biography/Historical
72,2011,Something Borrowed,35000000,"$39,046,489",65084116,30084116,Something Borrowed,2011,Dramedy
39,2016,The Brothers Grimsby,35000000,"$6,864,016",28720470,-6279530,The Brothers Grimsby,2016,Action/Adventure
53,2017,Lady Bird,10000000,"$48,958,273",78610769,68610769,Lady Bird,2017,Dramedy
29,2013,Homefront,22000000,"$20,158,492",51695362,29695362,Homefront,2013,Action/Thriller
64,2018,12 Strong,35000000,"$45,819,713",71118378,36118378,12 Strong,2018,Biography/Historical
65,2013,Kick-Ass 2,28000000,"$28,795,985",63129909,35129909,Kick-Ass 2,2013,Crime/Mystery
61,2012,Red Tails,58000000,"$49,876,377",50365498,-7634502,Red Tails,2012,Action/Adventure
73,2017,Victoria & Abdul,21000000,"$22,245,070",68271146,47271146,Victoria & Abdul,2017,Biography/Historical
33,2011,Happy Feet Two,135000000,"$64,006,466",157956466,22956466,Happy Feet Two,2011,Family/Animation
39,2011,Footloose,24000000,"$51,802,742",62989834,38989834,Footloose,2011,Dramedy
77,2019,Hellboy,50000000,"$21,903,748",40725492,-9274508,Hellboy,2019,Action/Adventure
78,2015,The Perfect Guy,18000000,"$57,027,435",60278166,42278166,The Perfect Guy,2015,Horror
64,2012,Man on a Ledge,42000000,"$18,620,000",49621440,7621440,Man on a Ledge,2012,Crime/Mystery
44,2014,No Good Deed,13200000,"$52,543,632",54323210,41123210,No Good Deed,2014,Crime/Mystery
73,2013,Dallas Buyers Club,5000000,"$27,298,285",60611845,55611845,Dallas Buyers Club,2013,Biography/Historical
24,2011,The Tree of Life,35000000,"$13,305,665",61721826,26721826,The Tree of Life,2011,Drama
25,2011,Larry Crowne,30000000,"$35,608,245",61449135,31449135,Larry Crowne,2011,Dramedy
80,2018,Slender Man,10000000,"$30,564,825",51723644,41723644,Slender Man,2018,Horror
100,2015,Point Break,100000000,"$28,782,481",126704591,26704591,Point Break,2015,Action/Thriller
78,2014,That Awkward Moment,8000000,"$26,068,955",53068955,45068955,That Awkward Moment,2014,Comedy
37,2010,Legion,26000000,"$40,168,080",67647574,41647574,Legion,2010,Horror
84,2011,One Day,15000000,"$13,843,771",59168692,44168692,One Day,2011,Drama
6,2015,The Night Before,25000000,"$43,035,725",52427346,27427346,The Night Before,2015,Comedy
22,2016,Kubo and the Two Strings,55000000,"$48,023,088",77548122,22548122,Kubo and the Two Strings,2016,Family/Animation
53,2013,Runner Runner,30000000,"$19,316,646",60512680,30512680,Runner Runner,2013,Crime/Mystery
33,2014,Wild,15000000,"$37,880,356",52460543,37460543,Wild,2014,Biography/Historical
70,2011,Extremely Loud & Incredibly Close,40000000,"$31,847,881",55247881,15247881,Extremely Loud & Incredibly Close,2011,Drama
85,2013,Beautiful Creatures,50000000,"$19,452,138",60282876,10282876,Beautiful Creatures,2013,Drama
58,2014,About Last Night,13000000,"$48,637,684",50445860,37445860,About Last Night,2014,Comedy
75,2017,How to Be a Latin Lover,10000000,"$32,149,404",62556228,52556228,How to Be a Latin Lover,2017,Dramedy
42,2014,The Legend of Hercules,70000000,"$18,848,538",58953319,-11046681,The Legend of Hercules,2014,Action/Adventure
12,2013,A Haunted House,2500000,"$40,041,683",59922558,57422558,A Haunted House,2013,Comedy
92,2011,Madea's Big Happy Family,25000000,"$53,345,287",54160818,29160818,Madea's Big Happy Family,2011,Dramedy
56,2016,The Nice Guys,50000000,"$36,261,763",59596747,9596747,The Nice Guys,2016,Crime/Mystery
18,2012,Trouble with the Curve,60000000,"$35,763,137",47818913,-12181087,Trouble with the Curve,2012,Drama
22,2016,Florence Foster Jenkins,29000000,"$27,383,770",56000339,27000339,Florence Foster Jenkins,2016,Dramedy
80,2015,Concussion,35000000,"$34,531,832",50363790,15363790,Concussion,2015,Biography/Historical
30,2015,Entourage,30000000,"$32,363,404",46438538,16438538,Entourage,2015,Comedy
80,2015,"McFarland, USA",17000000,"$44,480,275",45707924,28707924,"McFarland, USA",2015,Biography/Historical
67,2012,The Place Beyond the Pines,15000000,"$21,403,519",47011449,32011449,The Place Beyond the Pines,2012,Drama
53,2013,The Grandmaster,38600000,"$6,594,959",57987299,19387299,The Grandmaster,2013,Biography/Historical
79,2015,Hot Pursuit,35000000,"$34,580,201",45671512,10671512,Hot Pursuit,2015,Crime/Mystery
39,2011,The Roommate,16000000,"$37,300,107",52545707,36545707,The Roommate,2011,Drama
61,2014,The November Man,15000000,"$25,018,119",34820335,19820335,The November Man,2014,Action/Thriller
86,2015,Eddie the Eagle,23000000,"$15,789,389",45060480,22060480,Eddie the Eagle,2015,Dramedy
80,2015,The Gallows,100000,"$22,764,410",41656474,41556474,The Gallows,2015,Horror
100,2018,Vice,60000000,"$47,836,282",70883171,10883171,Vice,2018,Dramedy
64,2016,Zoolander 2,50000000,"$28,848,693",55348693,5348693,Zoolander 2,2016,Comedy
12,2014,Dolphin Tale 2,36000000,"$42,024,533",57824533,21824533,Dolphin Tale 2,2014,Family/Animation
93,2013,A Madea Christmas,25000000,"$52,543,354",52543354,27543354,A Madea Christmas,2013,Dramedy
74,2013,The Last Stand,30000000,"$12,050,299",48330757,18330757,The Last Stand,2013,Action/Thriller
70,2015,Run All Night,50000000,"$26,461,644",66961644,16961644,Run All Night,2015,Action/Thriller
18,2012,Chernobyl Diaries,1000000,"$18,119,640",42411721,41411721,Chernobyl Diaries,2012,Horror
70,2017,"Everything, Everything",10000000,"$34,121,140",61603136,51603136,"Everything, Everything",2017,Drama
40,2011,Headhunters,5250000,"$1,200,010",20188740,14938740,Headhunters,2011,Action/Thriller
11,2011,The Cabin in the Woods,30000000,"$42,073,277",70689968,40689968,The Cabin in the Woods,2011,Horror
22,2016,Barbershop: The Next Cut,20000000,"$54,030,051",54404202,34404202,Barbershop: The Next Cut,2016,Dramedy
67,2011,Arthur,40000000,"$33,035,397",47787943,7787943,Arthur,2011,Comedy
22,2012,Lockout,20000000,"$14,326,865",33943049,13943049,Lockout,2012,Action/Thriller
51,2010,The American,20000000,"$35,606,376",67950723,47950723,The American,2010,Drama
66,2019,Ma,5000000,"$36,049,540",44300625,39300625,Ma,2019,Horror
72,2013,Oculus,5000000,"$27,695,246",44115496,39115496,Oculus,2013,Horror
69,2016,Patriots Day,40000000,"$31,886,361",52837989,12837989,Patriots Day,2016,Crime/Mystery
18,2013,Parker,35000000,"$17,616,641",48543388,13543388,Parker,2013,Action/Thriller
88,2018,Life of the Party,30000000,"$53,059,911",65759911,35759911,Life of the Party,2018,Comedy
49,2010,The Next Three Days,30000000,"$21,148,651",67255916,37255916,The Next Three Days,2010,Crime/Mystery
83,2011,Haywire,23000000,"$18,942,396",36374700,13374700,Haywire,2011,Action/Thriller
83,2011,Soul Surfer,18000000,"$43,853,424",47158652,29158652,Soul Surfer,2011,Biography/Historical
80,2011,Dream House,50000000,"$21,302,340",41642166,-8357834,Dream House,2011,Crime/Mystery
73,2011,50/50,8000000,"$35,016,118",41334735,33334735,50/50,2011,Dramedy
4,2018,Mortal Engines,100000000,"$15,951,040",85287417,-14712583,Mortal Engines,2018,Action/Adventure
22,2013,The Family,30000000,"$36,918,811",51078541,21078541,The Family,2013,Comedy
10,2010,Hot Tub Time Machine,36000000,"$50,269,859",65967750,29967750,Hot Tub Time Machine,2010,Comedy
11,2010,The Ghost Writer,45000000,"$15,541,549",65532491,20532491,The Ghost Writer,2010,Crime/Mystery
41,2019,A Dog's Way Home,61000000,"$41,952,715",81149689,20149689,A Dog's Way Home,2019,Family/Animation
59,2012,The Guilt Trip,40000000,"$37,134,215",41294674,1294674,The Guilt Trip,2012,Dramedy
36,2010,The Crazies,19000000,"$39,123,589",56445534,37445534,The Crazies,2010,Horror
16,2010,Why Did I Get Married Too?,20000000,"$60,095,852",60831067,40831067,Why Did I Get Married Too?,2010,Dramedy
54,2013,Yeh Jawaani Hai Deewani,8300000,"$3,827,466",50827466,42527466,Yeh Jawaani Hai Deewani,2013,Dramedy
15,2013,August: Osage County,25000000,"$37,738,810",50738810,25738810,August: Osage County,2013,Dramedy
34,2014,Nightcrawler,8500000,"$32,381,218",50334418,41834418,Nightcrawler,2014,Drama
57,2018,"Love, Simon",10000000,"$40,826,341",65520633,55520633,"Love, Simon",2018,Dramedy
53,2010,Secretariat,35000000,"$59,699,513",60376247,25376247,Secretariat,2010,Biography/Historical
39,2011,Winnie the Pooh,30000000,"$26,692,846",50145607,20145607,Winnie the Pooh,2011,Family/Animation
73,2012,House at the End of the Street,6900000,"$31,611,916",44103982,37203982,House at the End of the Street,2012,Horror
83,2018,Second Act,15700000,"$39,282,227",63288854,47588854,Second Act,2018,Dramedy
27,2016,Mother's Day,25000000,"$32,492,859",52367022,27367022,Mother's Day,2016,Dramedy
34,2011,Cowboys & Aliens,163000000,"$100,368,560",176038324,13038324,Cowboys & Aliens,2011,Action/Thriller
36,2016,The Finest Hours,70000000,"$27,569,558",49252761,-20747239,The Finest Hours,2016,Biography/Historical
6,2010,127 Hours,18000000,"$18,335,230",60217171,42217171,127 Hours,2010,Biography/Historical
60,2011,30 Minutes or Less,28000000,"$37,053,924",40966716,12966716,30 Minutes or Less,2011,Crime/Mystery
82,2012,Killing Them Softly,15000000,"$14,945,541",39238443,24238443,Killing Them Softly,2012,Crime/Mystery
89,2018,Adrift,35000000,"$31,445,011",57897191,22897191,Adrift,2018,Biography/Historical
58,2011,Fright Night,30000000,"$18,298,649",40520649,10520649,Fright Night,2011,Comedy
64,2014,3 Days to Kill,28000000,"$30,697,999",38959900,10959900,3 Days to Kill,2014,Action/Thriller
94,2015,The Witch,3500000,"$25,138,705",40454520,36954520,The Witch,2015,Horror
71,2019,Rocketman,41000000,"$57,342,725",108642725,67642725,Rocketman,2019,Biography/Historical
84,2011,Monte Carlo,20000000,"$23,186,769",39686769,19686769,Monte Carlo,2011,Family/Animation
92,2014,Still Alice,5000000,"$18,656,400",41699612,36699612,Still Alice,2014,Drama
68,2010,The Spy Next Door,28000000,"$24,307,106",46752858,18752858,The Spy Next Door,2010,Family/Animation
73,2010,Morning Glory,40000000,"$31,011,732",59795070,19795070,Morning Glory,2010,Dramedy
51,2010,Remember Me,16000000,"$19,068,240",56506120,40506120,Remember Me,2010,Drama
33,2015,The Duff,8500000,"$34,030,343",43528634,35028634,The Duff,2015,Comedy
91,2017,All Eyez on Me,45000000,"$44,922,302",54876855,9876855,All Eyez on Me,2017,Biography/Historical
84,2014,"As Above, So Below",5000000,"$21,222,315",41824066,36824066,"As Above, So Below",2014,Horror
23,2018,The 15:17 to Paris,30000000,"$36,276,286",56096200,26096200,The 15:17 to Paris,2018,Biography/Historical
15,2016,Battle for Incheon: Operation Chromite,12700000,"$1,022,720",49196532,36496532,Battle for Incheon: Operation Chromite,2016,Biography/Historical
62,2017,Downsizing,68000000,"$24,449,754",54462971,-13537029,Downsizing,2017,Drama
99,2010,Cop Out,37000000,"$44,875,481",55909910,18909910,Cop Out,2010,Crime/Mystery
78,2012,Safe,33000000,"$17,142,080",41495213,8495213,Safe,2012,Action/Thriller
39,2010,The Switch,19000000,"$27,758,465",49858465,30858465,The Switch,2010,Dramedy
1,2010,How Do You Know,120000000,"$30,212,620",49628177,-70371823,How Do You Know,2010,Dramedy
64,2010,Death at a Funeral,21000000,"$42,739,347",48977233,27977233,Death at a Funeral,2010,Comedy
81,2017,The Nut Job 2: Nutty by Nature,40000000,"$28,370,522",57438389,17438389,The Nut Job 2: Nutty by Nature,2017,Family/Animation
48,2015,Self/less,26000000,"$12,279,691",33667319,7667319,Self/less,2015,Action/Thriller
36,2012,The Odd Life of Timothy Green,40000000,"$51,853,450",55249159,15249159,The Odd Life of Timothy Green,2012,Family/Animation
51,2012,Amour,9700000,"$6,738,954",36787044,27087044,Amour,2012,Drama
13,2013,The Lone Ranger,275000000,"$89,302,115",260002115,-14997885,The Lone Ranger,2013,Action/Adventure
64,2017,The Big Sick,5000000,"$42,872,467",53972860,48972860,The Big Sick,2017,Dramedy
21,2018,Peppermint,25000000,"$35,418,723",51800758,26800758,Peppermint,2018,Crime/Mystery
87,2013,The Big Wedding,32500000,"$21,819,348",48425971,15925971,The Big Wedding,2013,Dramedy
83,2017,"I, Tonya",11000000,"$30,014,534",53797409,42797409,"I, Tonya",2017,Dramedy
79,2012,The Man with the Iron Fists,15000000,"$15,634,090",22018988,7018988,The Man with the Iron Fists,2012,Action/Thriller
36,2017,Molly's Game,30000000,"$28,780,744",53296424,23296424,Molly's Game,2017,Dramedy
37,2018,The Possession of Hannah Grace,6000000,"$14,836,174",42785387,36785387,The Possession of Hannah Grace,2018,Horror
80,2013,Her,23000000,"$25,568,251",48163815,25163815,Her,2013,Drama
31,2017,Boo 2! A Madea Halloween,20000000,"$47,319,572",47879572,27879572,Boo 2! A Madea Halloween,2017,Dramedy
94,2019,Wonder Park,100000000,"$45,216,793",115149422,15149422,Wonder Park,2019,Family/Animation
5,2012,Silent Hill: Revelation,20000000,"$17,530,219",55975672,35975672,Silent Hill: Revelation,2012,Horror
76,2013,The World's End,20000000,"$26,004,851",47508505,27508505,The World's End,2013,Comedy
32,2011,The Sitter,25000000,"$30,542,576",38749404,13749404,The Sitter,2011,Comedy
60,2015,Carol,11800000,"$12,711,491",42843521,31043521,Carol,2015,Drama
93,2011,Jumping the Broom,7000000,"$37,295,394",38158601,31158601,Jumping the Broom,2011,Dramedy
50,2014,When the Game Stands Tall,15000000,"$30,127,963",30138912,15138912,When the Game Stands Tall,2014,Family/Animation
12,2013,47 Ronin,175000000,"$38,362,475",151716815,-23283185,47 Ronin,2013,Action/Adventure
18,2012,Barfi!,4600000,"$2,804,874",36751984,32151984,Barfi!,2012,Dramedy
10,2015,Legend,25000000,"$1,872,994",42425450,17425450,Legend,2015,Dramedy
59,2012,One for the Money,42000000,"$26,414,527",36197221,-5802779,One for the Money,2012,Crime/Mystery
47,2015,The Lady in the Van,6000000,"$10,021,175",42320503,36320503,The Lady in the Van,2015,Dramedy
81,2016,Almost Christmas,17000000,"$42,065,185",42493506,25493506,Almost Christmas,2016,Dramedy
76,2015,The Lazarus Effect,5000000,"$25,801,570",38359310,33359310,The Lazarus Effect,2015,Horror
57,2014,This Is Where I Leave You,20000000,"$34,296,320",41296320,21296320,This Is Where I Leave You,2014,Dramedy
39,2016,Middle School: The Worst Years of My Life,8500000,"$20,007,149",23311293,14811293,Middle School: The Worst Years of My Life,2016,Family/Animation
9,2012,Arbitrage,12000000,"$7,919,574",35830713,23830713,Arbitrage,2012,Drama
42,2014,The Best of Me,26000000,"$26,766,213",41059418,15059418,The Best of Me,2014,Drama
19,2018,Breaking In,6000000,"$46,840,590",51411620,45411620,Breaking In,2018,Crime/Mystery
11,2013,Jobs,18000000,"$16,131,410",43402515,25402515,Jobs,2013,Biography/Historical
16,2014,Sin City: A Dame to Kill For,65000000,"$13,757,804",40650842,-24349158,Sin City: A Dame to Kill For,2014,Crime/Mystery
28,2018,Death Wish,30000000,"$34,017,028",48575965,18575965,Death Wish,2018,Crime/Mystery
7,2011,Carnage,25000000,"$2,546,747",38112154,13112154,Carnage,2011,Dramedy
87,2011,Beastly,17000000,"$27,865,571",38028230,21028230,Beastly,2011,Drama
17,2014,Million Dollar Arm,25000000,"$36,447,959",39217912,14217912,Million Dollar Arm,2014,Biography/Historical
92,2016,The Forest,10000000,"$26,594,261",40749230,30749230,The Forest,2016,Horror
14,2014,Devil's Due,7000000,"$15,821,461",36146087,29146087,Devil's Due,2014,Horror
98,2015,Love the Coopers,18000000,"$26,302,731",42227490,24227490,Love the Coopers,2015,Comedy
60,2018,Mary Queen of Scots,25000000,"$16,468,499",46734733,21734733,Mary Queen of Scots,2018,Biography/Historical
8,2012,Zambezia,20000000,$0,34454336,14454336,Zambezia,2012,Family/Animation
35,2018,Acrimony,20000000,"$43,549,096",46627836,26627836,Acrimony,2018,Drama
87,2017,Rough Night,20000000,"$22,105,643",46844357,26844357,Rough Night,2017,Comedy
21,2016,Criminal,31500000,"$14,708,696",38771262,7271262,Criminal,2016,Crime/Mystery
62,2010,She's Out of My League,20000000,"$32,010,860",48680977,28680977,She's Out of My League,2010,Comedy
43,2014,Whiplash,3300000,"$13,092,006",38969037,35669037,Whiplash,2014,Drama
1,2016,Blair Witch,10000000,"$20,777,061",38985577,28985577,Blair Witch,2016,Horror
78,2012,The Cold Light of Day,20000000,"$3,763,583",25361206,5361206,The Cold Light of Day,2012,Action/Thriller
21,2017,Logan Lucky,29000000,"$27,778,642",44264271,15264271,Logan Lucky,2017,Dramedy
58,2011,The Darkest Hour,34800000,"$21,443,494",62831715,28031715,The Darkest Hour,2011,Horror
86,2012,Good Deeds,14000000,"$35,025,791",35579177,21579177,Good Deeds,2012,Dramedy
25,2014,The Gambler,25000000,"$33,680,992",38718031,13718031,The Gambler,2014,Drama
40,2017,The Snowman,35000000,"$6,670,765",43226146,8226146,The Snowman,2017,Crime/Mystery
95,2015,Ricki and the Flash,18000000,"$26,839,498",41166033,23166033,Ricki and the Flash,2015,Dramedy
100,2012,Alex Cross,35000000,"$25,888,412",35426759,426759,Alex Cross,2012,Crime/Mystery
77,2016,Hell or High Water,12000000,"$27,007,844",37584304,25584304,Hell or High Water,2016,Crime/Mystery
91,2019,Five Feet Apart,7000000,"$45,729,221",80504421,73504421,Five Feet Apart,2019,Drama
28,2017,American Assassin,63000000,"$36,249,674",68310140,5310140,American Assassin,2017,Action/Thriller
70,2013,21 & Over,13000000,"$25,682,380",42195766,29195766,21 & Over,2013,Comedy
72,2019,The Intruder,8000000,"$35,095,904",36005871,28005871,The Intruder,2019,Horror
55,2013,Texas Chainsaw 3D,20000000,"$34,341,945",47666013,27666013,Texas Chainsaw 3D,2013,Horror
87,2016,Jackie,9000000,"$13,960,394",36588512,27588512,Jackie,2016,Biography/Historical
18,2013,Don Jon,5500000,"$24,477,704",41268579,35768579,Don Jon,2013,Dramedy
31,2010,Charlie St. Cloud,44000000,"$31,206,263",48478084,4478084,Charlie St. Cloud,2010,Drama
79,2016,Snowden,50000000,"$21,587,519",35380918,-14619082,Snowden,2016,Biography/Historical
11,2013,Broken City,35000000,"$19,701,164",34480045,-519955,Broken City,2013,Drama
21,2019,What Men Want,20000000,"$54,611,903",69911903,49911903,What Men Want,2019,Comedy
53,2011,A Very Harold & Kumar 3D Christmas,20000000,"$35,061,031",36265745,16265745,A Very Harold & Kumar 3D Christmas,2011,Comedy
17,2011,You're Next,1000000,"$18,494,006",26887177,25887177,You're Next,2011,Horror
27,2017,Diary of a Wimpy Kid: The Long Haul,22000000,"$20,738,724",35609577,13609577,Diary of a Wimpy Kid: The Long Haul,2017,Family/Animation
22,2010,Scott Pilgrim vs. the World,85000000,"$31,611,316",48056764,-36943236,Scott Pilgrim vs. the World,2010,Comedy
49,2018,SuperFly,16000000,"$20,537,137",20723581,4723581,SuperFly,2018,Action/Thriller
3,2016,Nocturnal Animals,22500000,"$10,663,357",32398681,9898681,Nocturnal Animals,2016,Drama
11,2017,Flatliners,20000000,"$16,883,115",45173738,25173738,Flatliners,2017,Horror
78,2010,You Again,20000000,"$25,702,053",32838945,12838945,You Again,2010,Family/Animation
94,2013,Inside Llewyn Davis,11000000,"$13,248,209",32943247,21943247,Inside Llewyn Davis,2013,Drama
14,2013,Kevin Hart: Let Me Explain,2500000,"$32,244,051",32327255,29827255,Kevin Hart: Let Me Explain,2013,Comedy
39,2013,Movie 43,10000000,"$8,840,453",31164747,21164747,Movie 43,2013,Comedy
87,2011,Courageous,2000000,"$34,522,221",35185884,33185884,Courageous,2011,Drama
65,2010,The Debt,20000000,"$31,177,548",46604054,26604054,The Debt,2010,Drama
35,2013,Mandela: Long Walk to Freedom,35000000,"$8,323,085",29890402,-5109598,Mandela: Long Walk to Freedom,2013,Biography/Historical
23,2019,Cold Pursuit,60000000,"$32,138,862",62599159,2599159,Cold Pursuit,2019,Crime/Mystery
75,2015,A Walk in the Woods,8000000,"$29,499,394",37119358,29119358,A Walk in the Woods,2015,Dramedy
85,2018,Uncle Drew,18000000,"$42,469,946",46527161,28527161,Uncle Drew,2018,Comedy
75,2010,From Paris with Love,52000000,"$24,077,427",53139168,1139168,From Paris with Love,2010,Action/Thriller
22,2011,My Week with Marilyn,10000000,"$14,597,405",34240572,24240572,My Week with Marilyn,2011,Biography/Historical
72,2014,Ex Machina,13000000,"$25,440,971",38358392,25358392,Ex Machina,2014,Crime/Mystery
79,2018,The Strangers: Prey at Night,5000000,"$24,431,472",29960051,24960051,The Strangers: Prey at Night,2018,Horror
27,2015,Burnt,20000000,"$13,651,946",36773510,16773510,Burnt,2015,Dramedy
43,2010,Of Gods and Men,5000000,"$3,954,651",46263525,41263525,Of Gods and Men,2010,Drama
24,2011,What's Your Number?,20000000,"$14,011,084",30163785,10163785,What's Your Number?,2011,Comedy
30,2019,Isn't It Romantic,31000000,"$48,791,187",48791187,17791187,Isn't It Romantic,2019,Comedy
9,2016,Norm of the North,18000000,"$17,062,499",30535660,12535660,Norm of the North,2016,Family/Animation
97,2013,Dark Skies,3500000,"$17,418,667",27704111,24204111,Dark Skies,2013,Horror
80,2015,Room,13000000,"$14,677,674",36262783,23262783,Room,2015,Drama
77,2017,The Bye Bye Man,7400000,"$22,395,806",31187727,23787727,The Bye Bye Man,2017,Horror
95,2018,Winchester,3500000,"$25,091,816",44378040,40878040,Winchester,2018,Biography/Historical
11,2010,Going the Distance,32000000,"$17,804,299",43603990,11603990,Going the Distance,2010,Comedy
60,2010,Ramona and Beezus,15000000,"$26,167,002",27469621,12469621,Ramona and Beezus,2010,Family/Animation
94,2011,Apollo 18,5000000,"$17,686,929",26517819,21517819,Apollo 18,2011,Horror
98,2010,Green Zone,100000000,"$35,497,337",97523020,-2476980,Green Zone,2010,Action/Thriller
90,2013,The Last Exorcism Part II,4000000,"$15,179,303",25448707,21448707,The Last Exorcism Part II,2013,Horror
23,2013,The Great Beauty,12000000,"$2,883,879",29549145,17549145,The Great Beauty,2013,Drama
52,2010,My Name Is Khan,8470000,"$4,046,336",42355526,33885526,My Name Is Khan,2010,Drama
94,2014,It Follows,2000000,"$14,674,077",23250755,21250755,It Follows,2014,Horror
